Sample_Code;Station;Island;Sampling_Site;Island_Side;Genus;Species;Species_Code;Sample_Year;Zone;Habitat;Inhabitated;Distance_Makassar_km;N;Depth_m;Relative_Depth;Substrate
PBW18;PBW;Pulau Badi;BA4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;26;32;18;0.72;R
PBW21;PBW;Pulau Badi;BA4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;slope;yes;26;1;21;0.84;RS
PBW21;PBW;Pulau Badi;BA4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;yes;26;75;21;0.84;RS
PBW21;PBW;Pulau Badi;BA4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;yes;26;68;21;0.84;RS
PBW21;PBW;Pulau Badi;BA4;West;Calcarina;mayori;Calcarina_mayori;1997;4;slope;yes;26;3;21;0.84;RS
PBW21;PBW;Pulau Badi;BA4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;yes;26;32;21;0.84;RS
PBW21;PBW;Pulau Badi;BA4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;26;23;21;0.84;RS
PBW21;PBW;Pulau Badi;BA4;West;Operculina;ammonoides;Operculina_ammonoides;1997;4;slope;yes;26;12;21;0.84;RS
PBW24;PBW;Pulau Badi;BA4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;yes;26;24;24;0.96;RS
PBW24;PBW;Pulau Badi;BA4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;yes;26;16;24;0.96;RS
PBW24;PBW;Pulau Badi;BA4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;yes;26;12;24;0.96;RS
PBW24;PBW;Pulau Badi;BA4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;26;2;24;0.96;RS
PBW24;PBW;Pulau Badi;BA4;West;Operculina;ammonoides;Operculina_ammonoides;1997;4;slope;yes;26;13;24;0.96;RS
PBW3;PBW;Pulau Badi;BA4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;slope;yes;26;23;3;0.12;R
PBW3;PBW;Pulau Badi;BA4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;yes;26;10;3;0.12;R
PBW3;PBW;Pulau Badi;BA4;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;4;slope;yes;26;125;3;0.12;R
PBW3;PBW;Pulau Badi;BA4;West;Calcarina;sp2;Calcarina_sp2;1997;4;slope;yes;26;56;3;0.12;R
PBW3;PBW;Pulau Badi;BA4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;26;1;3;0.12;R
PBW3;PBW;Pulau Badi;BA4;West;Neorotalia;calcar;Neorotalia_calcar;1997;4;slope;yes;26;23;3;0.12;R
PBW6;PBW;Pulau Badi;BA4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;slope;yes;26;21;6;0.24;R
PBW6;PBW;Pulau Badi;BA4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;yes;26;16;6;0.24;R
PBW6;PBW;Pulau Badi;BA4;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;4;slope;yes;26;35;6;0.24;R
PBW6;PBW;Pulau Badi;BA4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;yes;26;23;6;0.24;R
PBW6;PBW;Pulau Badi;BA4;West;Calcarina;sp2;Calcarina_sp2;1997;4;slope;yes;26;2;6;0.24;R
PBW6;PBW;Pulau Badi;BA4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;yes;26;67;6;0.24;R
PBW6;PBW;Pulau Badi;BA4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;26;23;6;0.24;R
PBW6;PBW;Pulau Badi;BA4;West;Neorotalia;calcar;Neorotalia_calcar;1997;4;slope;yes;26;21;6;0.24;R
PBW9;PBW;Pulau Badi;BA4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;slope;yes;26;23;9;0.36;R
PBW9;PBW;Pulau Badi;BA4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;yes;26;45;9;0.36;R
PBW9;PBW;Pulau Badi;BA4;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;4;slope;yes;26;3;9;0.36;R
PBW9;PBW;Pulau Badi;BA4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;yes;26;57;9;0.36;R
PBW9;PBW;Pulau Badi;BA4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;yes;26;58;9;0.36;R
PBW9;PBW;Pulau Badi;BA4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;26;12;9;0.36;R
PLW12;PLW;Lumulumu;LU4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;slope;yes;31;1;12;0.444;R
PLW12;PLW;Lumulumu;LU4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;yes;31;105;12;0.444;R
PLW12;PLW;Lumulumu;LU4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;yes;31;84;12;0.444;R
PLW12;PLW;Lumulumu;LU4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;yes;31;6;12;0.444;R
PLW12;PLW;Lumulumu;LU4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;31;15;12;0.444;R
PLW12;PLW;Lumulumu;LU4;West;Sorites;orbiculus;Sorites_orbiculus;1997;4;slope;yes;31;1;12;0.444;R
PLW15;PLW;Lumulumu;LU4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;slope;yes;31;4;15;0.556;R
PLW15;PLW;Lumulumu;LU4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;yes;31;89;15;0.556;R
PLW15;PLW;Lumulumu;LU4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;yes;31;65;15;0.556;R
PLW15;PLW;Lumulumu;LU4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;yes;31;15;15;0.556;R
PLW15;PLW;Lumulumu;LU4;West;Elphidium;craticulatum;Elphidium_craticulatum;1997;4;slope;yes;31;1;15;0.556;R
PLW15;PLW;Lumulumu;LU4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;31;15;15;0.556;R
PLW15;PLW;Lumulumu;LU4;West;Neorotalia;calcar;Neorotalia_calcar;1997;4;slope;yes;31;5;15;0.556;R
PLW15;PLW;Lumulumu;LU4;West;Operculina;ammonoides;Operculina_ammonoides;1997;4;slope;yes;31;4;15;0.556;R
PLW15;PLW;Lumulumu;LU4;West;Sorites;orbiculus;Sorites_orbiculus;1997;4;slope;yes;31;2;15;0.556;R
PLW18;PLW;Lumulumu;LU4;West;Alveolinella;quoyii;Alveolinella_quoyii;1997;4;slope;yes;31;2;18;0.667;R
PLW18;PLW;Lumulumu;LU4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;slope;yes;31;4;18;0.667;R
PLW18;PLW;Lumulumu;LU4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;yes;31;87;18;0.667;R
PLW18;PLW;Lumulumu;LU4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;yes;31;43;18;0.667;R
PLW18;PLW;Lumulumu;LU4;West;Calcarina;mayori;Calcarina_mayori;1997;4;slope;yes;31;5;18;0.667;R
PLW18;PLW;Lumulumu;LU4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;yes;31;96;18;0.667;R
PLW18;PLW;Lumulumu;LU4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;31;67;18;0.667;R
PLW18;PLW;Lumulumu;LU4;West;Operculina;ammonoides;Operculina_ammonoides;1997;4;slope;yes;31;7;18;0.667;R
PLW21;PLW;Lumulumu;LU4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;yes;31;83;21;0.778;R
PLW21;PLW;Lumulumu;LU4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;yes;31;45;21;0.778;R
PLW21;PLW;Lumulumu;LU4;West;Calcarina;mayori;Calcarina_mayori;1997;4;slope;yes;31;1;21;0.778;R
PLW21;PLW;Lumulumu;LU4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;yes;31;121;21;0.778;R
PLW21;PLW;Lumulumu;LU4;West;Elphidium;craticulatum;Elphidium_craticulatum;1997;4;slope;yes;31;1;21;0.778;R
PLW21;PLW;Lumulumu;LU4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;31;22;21;0.778;R
PLW24;PLW;Lumulumu;LU4;West;Alveolinella;quoyii;Alveolinella_quoyii;1997;4;slope;yes;31;2;24;0.889;R
PLW24;PLW;Lumulumu;LU4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;yes;31;94;24;0.889;R
PLW24;PLW;Lumulumu;LU4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;yes;31;12;24;0.889;R
PLW24;PLW;Lumulumu;LU4;West;Calcarina;mayori;Calcarina_mayori;1997;4;slope;yes;31;3;24;0.889;R
PLW24;PLW;Lumulumu;LU4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;yes;31;62;24;0.889;R
PLW24;PLW;Lumulumu;LU4;West;Elphidium;craticulatum;Elphidium_craticulatum;1997;4;slope;yes;31;1;24;0.889;R
PLW24;PLW;Lumulumu;LU4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;31;13;24;0.889;R
PLW24;PLW;Lumulumu;LU4;West;Operculina;ammonoides;Operculina_ammonoides;1997;4;slope;yes;31;2;24;0.889;R
PLW27;PLW;Lumulumu;LU4;West;Alveolinella;quoyii;Alveolinella_quoyii;1997;4;slope;yes;31;3;27;1;RS
PLW27;PLW;Lumulumu;LU4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;yes;31;80;27;1;RS
PLW27;PLW;Lumulumu;LU4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;yes;31;96;27;1;RS
PLW27;PLW;Lumulumu;LU4;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;1997;4;slope;yes;31;22;27;1;RS
PLW27;PLW;Lumulumu;LU4;West;Calcarina;mayori;Calcarina_mayori;1997;4;slope;yes;31;3;27;1;RS
PLW27;PLW;Lumulumu;LU4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;yes;31;28;27;1;RS
PLW27;PLW;Lumulumu;LU4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;31;7;27;1;RS
PLW27;PLW;Lumulumu;LU4;West;Operculina;ammonoides;Operculina_ammonoides;1997;4;slope;yes;31;15;27;1;RS
PLW5;PLW;Lumulumu;LU4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;slope;yes;31;9;5;0.185;R
PLW5;PLW;Lumulumu;LU4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;yes;31;116;5;0.185;R
PLW5;PLW;Lumulumu;LU4;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;4;slope;yes;31;60;5;0.185;R
PLW5;PLW;Lumulumu;LU4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;yes;31;79;5;0.185;R
PLW5;PLW;Lumulumu;LU4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;yes;31;1;5;0.185;R
PLW5;PLW;Lumulumu;LU4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;31;5;5;0.185;R
PLW9;PLW;Lumulumu;LU4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;slope;yes;31;1;9;0.333;R
PLW9;PLW;Lumulumu;LU4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;yes;31;108;9;0.333;R
PLW9;PLW;Lumulumu;LU4;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;4;slope;yes;31;6;9;0.333;R
PLW9;PLW;Lumulumu;LU4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;yes;31;73;9;0.333;R
PLW9;PLW;Lumulumu;LU4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;yes;31;1;9;0.333;R
PLW9;PLW;Lumulumu;LU4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;31;20;9;0.333;R
PLW9;PLW;Lumulumu;LU4;West;Operculina;ammonoides;Operculina_ammonoides;1997;4;slope;yes;31;1;9;0.333;R
PLW9;PLW;Lumulumu;LU4;West;Sorites;orbiculus;Sorites_orbiculus;1997;4;slope;yes;31;2;9;0.333;R
PLW-rf1;PLW;Lumulumu;LU4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;flat;yes;31;10;1;0.037;R
PLW-rf1;PLW;Lumulumu;LU4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;flat;yes;31;11;1;0.037;R
PLW-rf1;PLW;Lumulumu;LU4;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;4;flat;yes;31;210;1;0.037;R
PLW-rf1;PLW;Lumulumu;LU4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;flat;yes;31;1;1;0.037;R
PLW-rf1;PLW;Lumulumu;LU4;West;Calcarina;sp2;Calcarina_sp2;1997;4;flat;yes;31;23;1;0.037;R
PLW-rf1;PLW;Lumulumu;LU4;West;Laevipeneroplis;malayensis;Laevipeneroplis_malayensis;1997;4;flat;yes;31;5;1;0.037;R
PLW-rf1;PLW;Lumulumu;LU4;West;Neorotalia;calcar;Neorotalia_calcar;1997;4;flat;yes;31;1;1;0.037;R
PLW-rf1;PLW;Lumulumu;LU4;West;Peneroplis;pertusus;Peneroplis_pertusus;1997;4;flat;yes;31;1;1;0.037;R
PLW-rf1;PLW;Lumulumu;LU4;West;Sorites;orbiculus;Sorites_orbiculus;1997;4;flat;yes;31;8;1;0.037;R
PLW-rf2;PLW;Lumulumu;LU4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;flat;yes;31;11;1;0.037;R
PLW-rf2;PLW;Lumulumu;LU4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;flat;yes;31;9;1;0.037;R
PLW-rf2;PLW;Lumulumu;LU4;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;4;flat;yes;31;241;1;0.037;R
PLW-rf2;PLW;Lumulumu;LU4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;flat;yes;31;3;1;0.037;R
PLW-rf2;PLW;Lumulumu;LU4;West;Calcarina;sp2;Calcarina_sp2;1997;4;flat;yes;31;31;1;0.037;R
PLW-rf2;PLW;Lumulumu;LU4;West;Laevipeneroplis;malayensis;Laevipeneroplis_malayensis;1997;4;flat;yes;31;2;1;0.037;R
PLW-rf2;PLW;Lumulumu;LU4;West;Neorotalia;calcar;Neorotalia_calcar;1997;4;flat;yes;31;2;1;0.037;R
PLW-rf2;PLW;Lumulumu;LU4;West;Sorites;orbiculus;Sorites_orbiculus;1997;4;flat;yes;31;3;1;0.037;R
PLW-rf3;PLW;Lumulumu;LU4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;flat;yes;31;24;1;0.037;R
PLW-rf3;PLW;Lumulumu;LU4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;flat;yes;31;3;1;0.037;R
PLW-rf3;PLW;Lumulumu;LU4;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;4;flat;yes;31;195;1;0.037;R
PLW-rf3;PLW;Lumulumu;LU4;West;Calcarina;sp2;Calcarina_sp2;1997;4;flat;yes;31;31;1;0.037;R
PLW-rf3;PLW;Lumulumu;LU4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;flat;yes;31;1;1;0.037;R
PLW-rf3;PLW;Lumulumu;LU4;West;Sorites;orbiculus;Sorites_orbiculus;1997;4;flat;yes;31;4;1;0.037;R
PW12;PW;Polewali;PO2;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;2;slope;yes;34;51;12;1;R
PW12;PW;Polewali;PO2;West;Amphistegina;radiata;Amphistegina_radiata;1997;2;slope;yes;34;27;12;1;R
PW12;PW;Polewali;PO2;West;Calcarina;mayori;Calcarina_mayori;1997;2;slope;yes;34;1;12;1;R
PW12;PW;Polewali;PO2;West;Calcarina;spengleri;Calcarina_spengleri;1997;2;slope;yes;34;53;12;1;R
PW12;PW;Polewali;PO2;West;Heterostegina;depressa;Heterostegina_depressa;1997;2;slope;yes;34;9;12;1;R
PW3;PW;Polewali;PO2;West;Amphisorus;SpS;Amphisorus_SpS;1997;2;slope;yes;34;1;3;0.25;R
PW3;PW;Polewali;PO2;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;2;slope;yes;34;63;3;0.25;R
PW3;PW;Polewali;PO2;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;2;slope;yes;34;90;3;0.25;R
PW3;PW;Polewali;PO2;West;Amphistegina;radiata;Amphistegina_radiata;1997;2;slope;yes;34;22;3;0.25;R
PW3;PW;Polewali;PO2;West;Calcarina;sp2;Calcarina_sp2;1997;2;slope;yes;34;66;3;0.25;R
PW3;PW;Polewali;PO2;West;Heterostegina;depressa;Heterostegina_depressa;1997;2;slope;yes;34;3;3;0.25;R
PW6;PW;Polewali;PO2;West;Amphisorus;SpS;Amphisorus_SpS;1997;2;slope;yes;34;2;6;0.5;RS
PW6;PW;Polewali;PO2;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;2;slope;yes;34;87;6;0.5;RS
PW6;PW;Polewali;PO2;West;Amphistegina;radiata;Amphistegina_radiata;1997;2;slope;yes;34;201;6;0.5;RS
PW6;PW;Polewali;PO2;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;1997;2;slope;yes;34;1;6;0.5;RS
PW6;PW;Polewali;PO2;West;Calcarina;sp2;Calcarina_sp2;1997;2;slope;yes;34;99;6;0.5;RS
PW6;PW;Polewali;PO2;West;Calcarina;spengleri;Calcarina_spengleri;1997;2;slope;yes;34;5;6;0.5;RS
PW6;PW;Polewali;PO2;West;Heterostegina;depressa;Heterostegina_depressa;1997;2;slope;yes;34;91;6;0.5;RS
PW6;PW;Polewali;PO2;West;Operculina;ammonoides;Operculina_ammonoides;1997;2;slope;yes;34;6;6;0.5;RS
PW6;PW;Polewali;PO2;West;Sorites;orbiculus;Sorites_orbiculus;1997;2;slope;yes;34;1;6;0.5;RS
PW9;PW;Polewali;PO2;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;2;slope;yes;34;52;9;0.75;RS
PW9;PW;Polewali;PO2;West;Amphistegina;radiata;Amphistegina_radiata;1997;2;slope;yes;34;80;9;0.75;RS
PW9;PW;Polewali;PO2;West;Calcarina;spengleri;Calcarina_spengleri;1997;2;slope;yes;34;42;9;0.75;RS
PW9;PW;Polewali;PO2;West;Heterostegina;depressa;Heterostegina_depressa;1997;2;slope;yes;34;36;9;0.75;RS
PW9;PW;Polewali;PO2;West;Operculina;ammonoides;Operculina_ammonoides;1997;2;slope;yes;34;8;9;0.75;RS
PW-rf1;PW;Polewali;PO2;West;Amphisorus;SpS;Amphisorus_SpS;1997;2;flat;yes;34;23;1;0.083;R
PW-rf1;PW;Polewali;PO2;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;2;flat;yes;34;2;1;0.083;R
PW-rf1;PW;Polewali;PO2;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;2;flat;yes;34;163;1;0.083;R
PW-rf1;PW;Polewali;PO2;West;Calcarina;sp2;Calcarina_sp2;1997;2;flat;yes;34;23;1;0.083;R
PW-rf1;PW;Polewali;PO2;West;Peneroplis;planatus;Peneroplis_planatus;1997;2;flat;yes;34;7;1;0.083;R
PW-rf1;PW;Polewali;PO2;West;Sorites;orbiculus;Sorites_orbiculus;1997;2;flat;yes;34;1;1;0.083;R
PW-rf2;PW;Polewali;PO2;West;Amphisorus;SpS;Amphisorus_SpS;1997;2;flat;yes;34;45;1;0.083;R
PW-rf2;PW;Polewali;PO2;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;2;flat;yes;34;6;1;0.083;R
PW-rf2;PW;Polewali;PO2;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;2;flat;yes;34;184;1;0.083;R
PW-rf2;PW;Polewali;PO2;West;Amphistegina;radiata;Amphistegina_radiata;1997;2;flat;yes;34;3;1;0.083;R
PW-rf2;PW;Polewali;PO2;West;Calcarina;sp2;Calcarina_sp2;1997;2;flat;yes;34;46;1;0.083;R
PW-rf2;PW;Polewali;PO2;West;Peneroplis;planatus;Peneroplis_planatus;1997;2;flat;yes;34;4;1;0.083;R
PW-rf2;PW;Polewali;PO2;West;Sorites;orbiculus;Sorites_orbiculus;1997;2;flat;yes;34;2;1;0.083;R
PW-rf3;PW;Polewali;PO2;West;Amphisorus;SpS;Amphisorus_SpS;1997;2;flat;yes;34;61;1;0.083;R
PW-rf3;PW;Polewali;PO2;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;2;flat;yes;34;3;1;0.083;R
PW-rf3;PW;Polewali;PO2;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;2;flat;yes;34;204;1;0.083;R
PW-rf3;PW;Polewali;PO2;West;Calcarina;sp2;Calcarina_sp2;1997;2;flat;yes;34;12;1;0.083;R
PW-rf3;PW;Polewali;PO2;West;Heterostegina;depressa;Heterostegina_depressa;1997;2;flat;yes;34;1;1;0.083;R
PW-rf3;PW;Polewali;PO2;West;Peneroplis;planatus;Peneroplis_planatus;1997;2;flat;yes;34;12;1;0.083;R
PW-rf3;PW;Polewali;PO2;West;Sorites;orbiculus;Sorites_orbiculus;1997;2;flat;yes;34;3;1;0.083;R
SW12;SW;Samalona;SA3;West;Amphisorus;SpS;Amphisorus_SpS;1997;3;slope;yes;11;3;12;0.571;R
SW12;SW;Samalona;SA3;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;3;slope;yes;11;57;12;0.571;R
SW12;SW;Samalona;SA3;West;Amphistegina;radiata;Amphistegina_radiata;1997;3;slope;yes;11;78;12;0.571;R
SW12;SW;Samalona;SA3;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;1997;3;slope;yes;11;9;12;0.571;R
SW12;SW;Samalona;SA3;West;Calcarina;mayori;Calcarina_mayori;1997;3;slope;yes;11;3;12;0.571;R
SW12;SW;Samalona;SA3;West;Calcarina;spengleri;Calcarina_spengleri;1997;3;slope;yes;11;56;12;0.571;R
SW12;SW;Samalona;SA3;West;Heterostegina;depressa;Heterostegina_depressa;1997;3;slope;yes;11;57;12;0.571;R
SW15;SW;Samalona;SA3;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;3;slope;yes;11;16;15;0.714;R
SW15;SW;Samalona;SA3;West;Amphistegina;radiata;Amphistegina_radiata;1997;3;slope;yes;11;38;15;0.714;R
SW15;SW;Samalona;SA3;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;1997;3;slope;yes;11;1;15;0.714;R
SW15;SW;Samalona;SA3;West;Calcarina;mayori;Calcarina_mayori;1997;3;slope;yes;11;3;15;0.714;R
SW15;SW;Samalona;SA3;West;Calcarina;spengleri;Calcarina_spengleri;1997;3;slope;yes;11;36;15;0.714;R
SW15;SW;Samalona;SA3;West;Heterostegina;depressa;Heterostegina_depressa;1997;3;slope;yes;11;32;15;0.714;R
SW15;SW;Samalona;SA3;West;Neorotalia;calcar;Neorotalia_calcar;1997;3;slope;yes;11;4;15;0.714;R
SW15;SW;Samalona;SA3;West;Operculina;ammonoides;Operculina_ammonoides;1997;3;slope;yes;11;1;15;0.714;R
SW15;SW;Samalona;SA3;West;Sorites;orbiculus;Sorites_orbiculus;1997;3;slope;yes;11;2;15;0.714;R
SW18;SW;Samalona;SA3;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;3;slope;yes;11;16;18;0.857;R
SW18;SW;Samalona;SA3;West;Amphistegina;radiata;Amphistegina_radiata;1997;3;slope;yes;11;51;18;0.857;R
SW18;SW;Samalona;SA3;West;Calcarina;mayori;Calcarina_mayori;1997;3;slope;yes;11;3;18;0.857;R
SW18;SW;Samalona;SA3;West;Calcarina;spengleri;Calcarina_spengleri;1997;3;slope;yes;11;86;18;0.857;R
SW18;SW;Samalona;SA3;West;Heterostegina;depressa;Heterostegina_depressa;1997;3;slope;yes;11;23;18;0.857;R
SW18;SW;Samalona;SA3;West;Operculina;ammonoides;Operculina_ammonoides;1997;3;slope;yes;11;1;18;0.857;R
SW18;SW;Samalona;SA3;West;Parasorites;sp2;Parasorites_sp2;1997;3;slope;yes;11;6;18;0.857;R
SW21;SW;Samalona;SA3;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;3;slope;yes;11;20;21;1;RS
SW21;SW;Samalona;SA3;West;Amphistegina;radiata;Amphistegina_radiata;1997;3;slope;yes;11;128;21;1;RS
SW21;SW;Samalona;SA3;West;Calcarina;mayori;Calcarina_mayori;1997;3;slope;yes;11;2;21;1;RS
SW21;SW;Samalona;SA3;West;Calcarina;spengleri;Calcarina_spengleri;1997;3;slope;yes;11;30;21;1;RS
SW21;SW;Samalona;SA3;West;Elphidium;craticulatum;Elphidium_craticulatum;1997;3;slope;yes;11;4;21;1;RS
SW21;SW;Samalona;SA3;West;Heterostegina;depressa;Heterostegina_depressa;1997;3;slope;yes;11;24;21;1;RS
SW21;SW;Samalona;SA3;West;Operculina;ammonoides;Operculina_ammonoides;1997;3;slope;yes;11;26;21;1;RS
SW3-1;SW;Samalona;SA3;West;Amphisorus;SpS;Amphisorus_SpS;1997;3;slope;yes;11;12;3;0.143;R
SW3-1;SW;Samalona;SA3;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;3;slope;yes;11;25;3;0.143;R
SW3-1;SW;Samalona;SA3;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;3;slope;yes;11;120;3;0.143;R
SW3-1;SW;Samalona;SA3;West;Amphistegina;radiata;Amphistegina_radiata;1997;3;slope;yes;11;95;3;0.143;R
SW3-1;SW;Samalona;SA3;West;Calcarina;sp2;Calcarina_sp2;1997;3;slope;yes;11;50;3;0.143;R
SW3-1;SW;Samalona;SA3;West;Calcarina;spengleri;Calcarina_spengleri;1997;3;slope;yes;11;10;3;0.143;R
SW3-1;SW;Samalona;SA3;West;Heterostegina;depressa;Heterostegina_depressa;1997;3;slope;yes;11;14;3;0.143;R
SW3-1;SW;Samalona;SA3;West;Operculina;ammonoides;Operculina_ammonoides;1997;3;slope;yes;11;1;3;0.143;R
SW3-2;SW;Samalona;SA3;West;Amphisorus;SpS;Amphisorus_SpS;1997;3;slope;yes;11;32;3;0.143;R
SW3-2;SW;Samalona;SA3;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;3;slope;yes;11;20;3;0.143;R
SW3-2;SW;Samalona;SA3;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;3;slope;yes;11;66;3;0.143;R
SW3-2;SW;Samalona;SA3;West;Calcarina;sp2;Calcarina_sp2;1997;3;slope;yes;11;70;3;0.143;R
SW3-2;SW;Samalona;SA3;West;Calcarina;spengleri;Calcarina_spengleri;1997;3;slope;yes;11;20;3;0.143;R
SW3-2;SW;Samalona;SA3;West;Heterostegina;depressa;Heterostegina_depressa;1997;3;slope;yes;11;2;3;0.143;R
SW6-1;SW;Samalona;SA3;West;Amphisorus;SpS;Amphisorus_SpS;1997;3;slope;yes;11;140;6;0.286;R
SW6-1;SW;Samalona;SA3;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;3;slope;yes;11;158;6;0.286;R
SW6-1;SW;Samalona;SA3;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;3;slope;yes;11;2;6;0.286;R
SW6-1;SW;Samalona;SA3;West;Amphistegina;radiata;Amphistegina_radiata;1997;3;slope;yes;11;2;6;0.286;R
